Transaction_id,amount,currency,Transaction_type,payment_method,payment_status,customer_id,Transaction_Date
2981,940,GBP,Refund,Credit Card,Refunded,10935,2023-03-26
2982,3705,EUR,Refund,PayPal,Pending,2882,2023-11-25
2983,3929,USD,Refund,Debit Card,Refunded,10032,2023-10-30
2984,1869,GBP,Refund,Credit Card,Refunded,10128,2024-03-24
2985,2539,GBP,Refund,PayPal,Pending,9882,2020-08-28
2986,896,EUR,Purchase,PayPal,Refunded,2346,2022-05-30
2987,3427,GBP,Refund,Credit Card,Pending,474,2024-08-23
2988,3358,GBP,Refund,Credit Card,Refunded,7774,2021-03-27
2989,2772,USD,Purchase,Credit Card,Completed,7147,2021-12-26
2990,3243,GBP,Refund,Credit Card,Refunded,4759,2022-05-04
2991,3582,GBP,Refund,PayPal,Refunded,3443,2021-10-17
2992,2704,USD,Purchase,PayPal,Completed,8034,2024-09-28
2993,4282,GBP,Refund,Debit Card,Completed,648,2024-08-05
2994,2317,EUR,Refund,Debit Card,Pending,10704,2023-04-15
2995,1113,GBP,Purchase,Credit Card,Refunded,1692,2021-01-12
2996,636,USD,Purchase,PayPal,Pending,465,2021-10-27
2997,3206,EUR,Refund,Debit Card,Refunded,9739,2020-12-02
2998,441,USD,Refund,Debit Card,Completed,2944,2022-02-01
2999,3342,GBP,Purchase,Debit Card,Pending,7672,2021-08-11
3000,183,EUR,Purchase,Debit Card,Refunded,7076,2022-02-18
3001,350,GBP,Refund,Credit Card,Pending,2833,2020-01-05
3002,4163,USD,Refund,PayPal,Refunded,2125,2023-09-16
3003,1932,USD,Refund,Credit Card,Pending,8168,2020-02-08
3004,420,EUR,Refund,PayPal,Completed,2680,2021-10-22
3005,1796,USD,Purchase,Credit Card,Pending,6757,2023-11-09
3006,4183,USD,Refund,Credit Card,Completed,8606,2021-02-14
3007,778,EUR,Refund,Credit Card,Pending,7098,2020-01-20
3008,3284,USD,Refund,Debit Card,Completed,9145,2023-04-26
3009,2481,GBP,Refund,PayPal,Pending,10464,2023-04-19
3010,2188,USD,Purchase,Credit Card,Pending,2600,2021-07-05
3011,1462,EUR,Refund,PayPal,Pending,1616,2023-05-01
3012,2478,USD,Refund,Debit Card,Pending,10916,2021-03-08
3013,1889,GBP,Refund,Credit Card,Refunded,6485,2020-11-15
3014,123,GBP,Refund,PayPal,Completed,4073,2020-04-10
3015,444,GBP,Purchase,PayPal,Completed,8643,2020-07-10
3016,4854,GBP,Purchase,Credit Card,Completed,5029,2022-02-08
3017,2052,GBP,Refund,Credit Card,Pending,1646,2021-04-20
3018,4832,EUR,Refund,Debit Card,Refunded,3766,2021-10-30
3019,573,EUR,Refund,PayPal,Refunded,1965,2022-11-26
3020,2339,EUR,Refund,Credit Card,Pending,5882,2024-08-24
3021,3670,USD,Purchase,Debit Card,Pending,2402,2020-01-21
3022,3613,EUR,Purchase,Credit Card,Pending,3400,2023-11-20
3023,537,GBP,Purchase,Credit Card,Refunded,3185,2024-07-07
3024,3837,EUR,Refund,Debit Card,Pending,613,2024-05-27
3025,979,GBP,Refund,Debit Card,Refunded,6583,2021-09-18
3026,374,GBP,Purchase,Credit Card,Pending,3034,2022-09-18
3027,1878,EUR,Purchase,Credit Card,Completed,7748,2021-05-19
3028,2164,USD,Refund,Credit Card,Pending,4560,2021-11-08
3029,3769,USD,Purchase,Debit Card,Pending,6059,2020-04-03
3030,555,USD,Purchase,PayPal,Refunded,2048,2023-04-21
3031,4187,GBP,Refund,PayPal,Refunded,5942,2023-10-11
3032,4291,USD,Purchase,Credit Card,Refunded,8005,2022-04-14
3033,3484,USD,Purchase,Credit Card,Refunded,5557,2022-08-27
3034,4257,GBP,Purchase,PayPal,Completed,2127,2022-01-24
3035,2108,USD,Purchase,Credit Card,Completed,1367,2023-01-23
3036,3887,EUR,Refund,Debit Card,Refunded,6224,2024-04-10
3037,4806,EUR,Refund,PayPal,Pending,7030,2023-08-27
3038,946,USD,Purchase,Credit Card,Completed,1510,2020-10-09
3039,109,EUR,Purchase,Debit Card,Refunded,9666,2020-09-24
3040,1925,GBP,Purchase,Debit Card,Refunded,10858,2022-12-29
3041,277,GBP,Refund,Credit Card,Pending,4287,2023-06-28
3042,2387,EUR,Refund,Credit Card,Completed,1142,2022-05-26
3043,829,GBP,Purchase,Credit Card,Refunded,8459,2020-12-28
3044,1955,EUR,Purchase,PayPal,Completed,3425,2020-05-10
3045,3081,GBP,Refund,Debit Card,Pending,4479,2022-02-24
3046,3884,GBP,Refund,Debit Card,Refunded,10,2021-09-17
3047,2574,GBP,Refund,Debit Card,Pending,8340,2024-03-28
3048,1968,EUR,Refund,Debit Card,Completed,6799,2020-04-28
3049,4345,USD,Purchase,PayPal,Completed,8636,2021-08-27
3050,3332,USD,Refund,PayPal,Completed,5003,2021-06-19
3051,716,GBP,Refund,PayPal,Refunded,7088,2020-09-18
3052,2334,GBP,Refund,Debit Card,Pending,7375,2020-11-13
3053,2018,USD,Purchase,Credit Card,Completed,7743,2022-04-19
3054,948,USD,Purchase,PayPal,Completed,185,2020-04-29
3055,4055,EUR,Refund,Debit Card,Pending,10859,2023-04-02
3056,3170,GBP,Purchase,PayPal,Refunded,8454,2023-12-25
3057,3594,USD,Purchase,PayPal,Refunded,3734,2023-01-15
3058,735,GBP,Refund,Debit Card,Completed,8637,2023-07-27
3059,4138,USD,Purchase,Debit Card,Refunded,3589,2021-04-01
3060,513,GBP,Refund,Debit Card,Pending,10820,2020-03-24
3061,3745,USD,Refund,Debit Card,Completed,5086,2022-11-04
3062,4020,EUR,Refund,PayPal,Completed,8442,2020-11-30
3063,968,USD,Refund,PayPal,Refunded,9794,2022-04-04
3064,4564,GBP,Refund,Credit Card,Completed,1158,2023-04-30
3065,2774,EUR,Refund,Debit Card,Completed,9227,2023-09-29
3066,570,GBP,Refund,PayPal,Refunded,6776,2023-08-13
3067,2293,USD,Refund,Debit Card,Pending,8576,2024-04-20
3068,2524,EUR,Purchase,PayPal,Refunded,5049,2022-04-03
3069,3021,USD,Refund,PayPal,Completed,3479,2023-10-05
3070,4778,GBP,Purchase,PayPal,Completed,7351,2021-09-23
3071,4167,EUR,Purchase,Credit Card,Completed,1669,2024-06-26
3072,3526,GBP,Refund,Debit Card,Pending,2538,2024-03-10
3073,1951,USD,Refund,Credit Card,Pending,4119,2020-03-21
3074,3551,GBP,Purchase,PayPal,Completed,10471,2022-08-16
3075,1571,USD,Refund,PayPal,Refunded,8548,2021-04-07
3076,3769,EUR,Refund,PayPal,Completed,691,2023-02-13
3077,4390,EUR,Purchase,Credit Card,Completed,3286,2022-03-11
3078,2687,EUR,Refund,Credit Card,Refunded,645,2022-05-23
3079,2330,USD,Refund,PayPal,Refunded,76,2022-08-27
3080,908,GBP,Refund,PayPal,Refunded,8305,2020-04-24
3081,4328,EUR,Refund,Credit Card,Pending,6063,2020-09-13
3082,1805,EUR,Refund,Credit Card,Refunded,7397,2020-12-13
3083,733,USD,Purchase,Credit Card,Refunded,7769,2023-03-12
3084,1841,GBP,Purchase,PayPal,Refunded,8265,2022-03-01
3085,3642,USD,Purchase,Debit Card,Pending,4559,2020-12-02
3086,2072,GBP,Refund,Credit Card,Refunded,1339,2024-04-02
3087,173,USD,Refund,Debit Card,Refunded,3133,2021-01-16
3088,1232,EUR,Purchase,Credit Card,Refunded,8504,2023-11-18
3089,855,USD,Purchase,Debit Card,Refunded,834,2022-02-16
3090,3191,EUR,Refund,PayPal,Completed,1723,2024-01-11
3091,826,EUR,Refund,Credit Card,Pending,1129,2021-06-12
3092,4492,GBP,Purchase,Credit Card,Refunded,7991,2022-10-05
3093,3261,USD,Purchase,Credit Card,Pending,10090,2020-06-29
3094,4924,EUR,Purchase,PayPal,Refunded,10843,2024-07-22
3095,4475,GBP,Refund,PayPal,Pending,4615,2023-10-22
3096,3528,EUR,Purchase,Debit Card,Refunded,10496,2021-04-19
3097,1237,USD,Purchase,Credit Card,Completed,2579,2023-07-19
3098,2430,USD,Refund,Credit Card,Completed,3968,2020-07-01
3099,4325,EUR,Refund,Credit Card,Pending,198,2022-04-28
3100,1405,GBP,Refund,Debit Card,Pending,9569,2022-05-07
3101,1741,GBP,Refund,PayPal,Pending,10082,2021-07-01
3102,2484,USD,Purchase,Credit Card,Refunded,2087,2021-03-10
3103,1501,USD,Purchase,Debit Card,Pending,4162,2023-01-19
3104,716,GBP,Purchase,PayPal,Refunded,1446,2023-08-07
3105,3984,GBP,Purchase,Debit Card,Completed,2132,2021-12-08
3106,2098,GBP,Purchase,Credit Card,Refunded,10449,2021-05-30
3107,2881,EUR,Refund,Credit Card,Pending,7365,2021-07-26
3108,3296,EUR,Refund,PayPal,Refunded,7849,2024-09-17
3109,748,GBP,Purchase,Credit Card,Refunded,2940,2022-01-30
3110,332,EUR,Purchase,Credit Card,Pending,7462,2023-10-09
3111,4917,GBP,Purchase,Credit Card,Pending,3142,2022-10-30
3112,3468,GBP,Purchase,PayPal,Pending,7333,2022-08-02
3113,4227,GBP,Purchase,Credit Card,Completed,2407,2022-09-23
3114,4856,USD,Purchase,Debit Card,Refunded,10996,2023-07-14
3115,1478,USD,Purchase,Debit Card,Pending,8759,2023-04-22
3116,1721,EUR,Purchase,Credit Card,Pending,10579,2023-10-11
3117,3353,EUR,Refund,Debit Card,Completed,1811,2023-09-19
3118,2218,GBP,Refund,Debit Card,Refunded,10292,2024-02-16
3119,3574,EUR,Purchase,Debit Card,Completed,9164,2021-11-17
3120,4009,USD,Purchase,PayPal,Refunded,9788,2022-09-02
3121,1549,GBP,Purchase,PayPal,Pending,2451,2020-09-27
3122,3372,USD,Purchase,PayPal,Pending,6046,2021-01-07
3123,4896,GBP,Refund,Debit Card,Pending,4299,2020-02-27
3124,550,USD,Purchase,Credit Card,Refunded,6406,2022-09-12
3125,2547,EUR,Refund,Credit Card,Pending,3444,2021-08-26
3126,451,EUR,Refund,Debit Card,Refunded,1612,2023-07-31
3127,1488,EUR,Purchase,Credit Card,Refunded,610,2020-03-31
3128,1749,GBP,Purchase,PayPal,Completed,5927,2023-09-28
3129,2383,USD,Purchase,Debit Card,Refunded,10549,2023-11-05
3130,1988,USD,Refund,Debit Card,Pending,1086,2021-06-27
3131,1166,EUR,Purchase,PayPal,Completed,9556,2020-05-05
3132,4655,USD,Purchase,Credit Card,Completed,10825,2022-04-19
3133,2031,USD,Purchase,PayPal,Pending,10684,2022-12-16
3134,4396,GBP,Purchase,Credit Card,Pending,10719,2020-11-02
3135,3966,EUR,Refund,PayPal,Refunded,7283,2023-02-24
3136,4253,GBP,Refund,Credit Card,Pending,7512,2021-12-27
3137,806,GBP,Refund,Debit Card,Refunded,3494,2022-04-08
3138,4876,USD,Refund,Credit Card,Refunded,3974,2023-11-19
3139,309,EUR,Refund,PayPal,Pending,10700,2020-04-19
3140,2211,GBP,Purchase,Credit Card,Refunded,5622,2024-09-22
3141,1581,EUR,Purchase,Debit Card,Completed,10294,2024-01-23
3142,4814,USD,Purchase,Credit Card,Completed,9328,2022-06-15
3143,4645,USD,Refund,Credit Card,Completed,6588,2022-10-22
3144,794,EUR,Refund,Debit Card,Completed,6798,2021-03-11
3145,4462,GBP,Purchase,Debit Card,Pending,7147,2021-12-26
3146,1952,USD,Refund,Credit Card,Completed,4610,2024-02-16
3147,1214,GBP,Refund,Credit Card,Refunded,1910,2020-07-04
3148,2582,EUR,Purchase,PayPal,Pending,9230,2021-11-15
3149,1369,EUR,Refund,Credit Card,Completed,4209,2022-11-25
3150,2446,USD,Refund,PayPal,Pending,3450,2021-06-24
3151,2365,EUR,Refund,Debit Card,Completed,209,2024-02-20
3152,4785,GBP,Refund,Credit Card,Completed,10771,2023-05-09
3153,3457,EUR,Purchase,PayPal,Completed,6143,2024-02-16
3154,282,EUR,Purchase,Debit Card,Completed,10641,2020-09-01
3155,3469,USD,Purchase,Credit Card,Refunded,9186,2023-03-05
3156,2421,USD,Purchase,Debit Card,Refunded,651,2021-03-09
3157,250,GBP,Purchase,Credit Card,Pending,10357,2023-03-22
3158,4079,EUR,Purchase,Debit Card,Refunded,9470,2020-06-18
3159,3901,GBP,Purchase,Credit Card,Pending,4176,2021-10-24
3160,462,GBP,Refund,PayPal,Refunded,1493,2023-02-03
3161,2518,GBP,Refund,PayPal,Refunded,8354,2024-07-09
3162,1621,USD,Refund,Credit Card,Completed,2025,2022-08-14
3163,257,GBP,Purchase,PayPal,Completed,4369,2022-11-20
3164,2483,USD,Refund,Credit Card,Pending,939,2023-09-01
3165,4982,USD,Refund,Credit Card,Completed,7319,2020-04-16
3166,2324,EUR,Refund,PayPal,Completed,9739,2020-12-02
3167,1797,GBP,Refund,Credit Card,Pending,3270,2023-04-03
3168,4072,USD,Purchase,Debit Card,Pending,4061,2024-04-25
3169,3474,USD,Purchase,Debit Card,Completed,3945,2023-11-11
3170,811,USD,Purchase,PayPal,Completed,10041,2023-10-02
3171,3964,EUR,Purchase,Credit Card,Refunded,4989,2023-03-14
3172,77,USD,Purchase,Credit Card,Pending,4179,2024-02-26
3173,2493,GBP,Refund,Debit Card,Refunded,8178,2023-11-15
3174,2853,USD,Refund,Debit Card,Pending,5850,2021-05-24
3175,310,USD,Purchase,Debit Card,Completed,6414,2024-10-06
3176,3512,GBP,Refund,Credit Card,Completed,3218,2020-03-01
3177,3892,EUR,Purchase,Credit Card,Refunded,467,2020-01-26
3178,727,USD,Refund,Credit Card,Refunded,5617,2020-07-27
3179,1416,GBP,Purchase,Credit Card,Completed,3016,2023-07-17
3180,2682,USD,Refund,Credit Card,Pending,3254,2024-02-17
3181,2135,USD,Refund,PayPal,Completed,9686,2021-05-09
3182,580,EUR,Purchase,Credit Card,Completed,5079,2020-10-31
3183,2916,USD,Refund,PayPal,Pending,5668,2020-04-11
3184,3179,GBP,Purchase,Debit Card,Pending,678,2020-01-18
3185,4452,USD,Refund,PayPal,Pending,4397,2022-06-09
3186,2781,USD,Purchase,PayPal,Pending,6266,2023-12-14
3187,1166,GBP,Purchase,Credit Card,Completed,7522,2021-08-11
3188,2730,EUR,Purchase,PayPal,Refunded,10084,2021-09-15
3189,4664,GBP,Purchase,PayPal,Pending,5282,2020-04-03
3190,2235,USD,Refund,Debit Card,Refunded,8949,2021-01-03
3191,3797,USD,Purchase,Debit Card,Pending,8936,2021-07-04
3192,85,GBP,Refund,Credit Card,Completed,9565,2020-05-23
3193,2592,USD,Refund,Debit Card,Refunded,9405,2020-12-06
3194,509,USD,Refund,PayPal,Completed,6179,2022-07-28
3195,4192,USD,Refund,Debit Card,Pending,7460,2023-11-27
3196,1609,USD,Purchase,Debit Card,Completed,4485,2020-03-25
3197,469,EUR,Purchase,Debit Card,Refunded,8901,2020-10-14
3198,4047,EUR,Refund,Debit Card,Completed,8681,2023-07-24
3199,379,EUR,Refund,Credit Card,Completed,401,2021-12-29
3200,4111,GBP,Refund,Credit Card,Refunded,10176,2024-05-10
3201,4766,USD,Refund,Debit Card,Pending,6672,2023-03-25
3202,664,USD,Refund,Credit Card,Completed,777,2021-05-08
3203,1025,USD,Purchase,Credit Card,Refunded,4068,2022-03-13
3204,2100,GBP,Purchase,Debit Card,Completed,8951,2022-09-18
3205,1142,GBP,Refund,Debit Card,Refunded,2266,2023-02-11
3206,3955,USD,Purchase,Credit Card,Refunded,358,2022-05-23
3207,4220,USD,Purchase,Debit Card,Pending,6053,2021-10-28
3208,2210,EUR,Purchase,PayPal,Pending,9354,2024-08-11
3209,2528,GBP,Refund,PayPal,Refunded,4093,2022-11-07
3210,2089,GBP,Refund,Debit Card,Completed,384,2022-04-01
3211,3050,GBP,Purchase,PayPal,Refunded,1662,2024-03-06
3212,3547,GBP,Refund,Credit Card,Completed,6616,2023-06-17
3213,394,USD,Purchase,Debit Card,Refunded,993,2023-02-24
3214,247,EUR,Refund,PayPal,Refunded,7639,2022-04-29
3215,4803,EUR,Refund,PayPal,Refunded,9773,2021-05-26
3216,1780,USD,Purchase,PayPal,Refunded,8234,2024-05-16
3217,2067,USD,Purchase,PayPal,Completed,9088,2023-07-02
3218,4326,USD,Refund,PayPal,Refunded,7996,2020-12-12
3219,1758,GBP,Refund,PayPal,Refunded,1916,2023-12-01
3220,3370,USD,Refund,PayPal,Refunded,494,2022-02-12
3221,4546,USD,Purchase,Debit Card,Completed,6495,2022-05-25
3222,1699,EUR,Refund,Credit Card,Completed,9942,2020-09-21
3223,4091,EUR,Purchase,Debit Card,Pending,6170,2021-08-04
3224,1657,GBP,Purchase,PayPal,Refunded,2614,2020-09-21
3225,3322,EUR,Refund,Debit Card,Refunded,2375,2021-07-30
3226,1622,USD,Purchase,Debit Card,Refunded,1904,2022-01-09
3227,676,USD,Purchase,PayPal,Pending,1140,2022-07-20
3228,1332,USD,Refund,Credit Card,Pending,5636,2021-09-29
3229,2172,USD,Purchase,Credit Card,Completed,10840,2024-06-25
3230,4667,EUR,Refund,Credit Card,Refunded,8730,2020-08-03
3231,3497,EUR,Refund,Credit Card,Pending,4139,2021-10-10
3232,1892,USD,Purchase,PayPal,Pending,1076,2022-02-09
3233,255,EUR,Refund,PayPal,Completed,5587,2022-07-31
3234,272,USD,Refund,Credit Card,Refunded,7354,2022-05-03
3235,185,EUR,Refund,PayPal,Refunded,6041,2021-08-20
3236,3035,USD,Refund,PayPal,Completed,10918,2021-06-27
3237,824,GBP,Purchase,PayPal,Completed,1484,2021-10-31
3238,4374,GBP,Refund,Credit Card,Refunded,6752,2022-02-11
3239,2095,USD,Purchase,Debit Card,Completed,9522,2022-07-04
3240,3608,EUR,Refund,Debit Card,Refunded,6881,2021-04-16
3241,445,EUR,Refund,Credit Card,Completed,7730,2020-01-18
3242,1813,USD,Refund,Debit Card,Completed,3778,2024-09-30
3243,2590,EUR,Refund,Debit Card,Refunded,584,2021-04-01
3244,1426,USD,Purchase,Credit Card,Refunded,5119,2020-01-24
3245,2496,GBP,Refund,Debit Card,Completed,263,2020-07-22
3246,4940,USD,Refund,Debit Card,Pending,5492,2021-04-17
3247,1745,EUR,Refund,PayPal,Completed,8482,2020-11-20
3248,208,EUR,Purchase,Debit Card,Completed,9777,2023-10-16
3249,4236,USD,Purchase,Credit Card,Pending,5935,2020-01-30
3250,1322,GBP,Refund,Credit Card,Refunded,6721,2023-06-09
3251,4075,USD,Purchase,PayPal,Completed,5522,2021-02-02
3252,4210,USD,Refund,Debit Card,Completed,4927,2021-12-31
3253,1839,USD,Purchase,PayPal,Completed,10983,2023-07-21
3254,2651,USD,Purchase,Debit Card,Refunded,7736,2021-07-21
3255,1307,GBP,Purchase,Credit Card,Pending,1795,2020-12-21
3256,4538,USD,Purchase,Credit Card,Completed,1411,2024-07-20
3257,1484,USD,Refund,Debit Card,Refunded,901,2023-06-23
3258,2464,EUR,Refund,Debit Card,Completed,1498,2022-09-18
3259,328,USD,Refund,PayPal,Refunded,1056,2020-04-30
3260,4211,EUR,Refund,Debit Card,Completed,10263,2022-07-04
3261,336,USD,Refund,Debit Card,Refunded,6796,2021-06-13
3262,2146,USD,Purchase,Credit Card,Completed,1832,2023-08-28
3263,2480,GBP,Refund,PayPal,Refunded,9836,2021-05-20
3264,1962,EUR,Refund,PayPal,Completed,6306,2021-05-08
3265,4430,USD,Refund,PayPal,Completed,3415,2023-06-16
3266,986,GBP,Purchase,Credit Card,Completed,7501,2024-05-06
3267,598,GBP,Refund,Credit Card,Refunded,7193,2023-08-28
3268,980,EUR,Refund,Credit Card,Pending,7770,2022-12-27
3269,2823,GBP,Refund,Credit Card,Pending,8625,2023-11-03
3270,3832,USD,Refund,Credit Card,Refunded,1175,2024-05-02
3271,3683,GBP,Purchase,Debit Card,Pending,8952,2021-04-07
3272,3455,GBP,Purchase,Credit Card,Completed,3079,2021-01-27
3273,349,GBP,Refund,Debit Card,Completed,4592,2021-12-28
3274,2612,GBP,Refund,Credit Card,Pending,7809,2021-12-11
3275,3717,GBP,Purchase,Debit Card,Completed,9163,2024-01-27
3276,1418,EUR,Purchase,Credit Card,Refunded,8893,2020-08-25
3277,779,USD,Purchase,PayPal,Pending,9703,2024-06-27
3278,3156,EUR,Purchase,Credit Card,Pending,10011,2021-08-17
3279,3679,GBP,Refund,Debit Card,Completed,10936,2023-03-15
3280,1786,GBP,Purchase,Credit Card,Completed,10712,2021-10-04
3281,4454,GBP,Refund,Debit Card,Refunded,3658,2023-04-14
3282,1068,GBP,Purchase,PayPal,Pending,9209,2021-06-24
3283,2790,EUR,Refund,Credit Card,Pending,3508,2021-06-19
3284,1472,EUR,Purchase,Debit Card,Completed,1557,2020-12-27
3285,3038,EUR,Purchase,PayPal,Refunded,1457,2020-11-16
3286,4464,EUR,Refund,Credit Card,Refunded,7312,2021-09-02
3287,3468,GBP,Refund,PayPal,Completed,4985,2020-05-23
3288,414,EUR,Purchase,Debit Card,Refunded,5953,2022-09-02
3289,1166,EUR,Refund,Credit Card,Completed,4545,2022-11-16
3290,2290,EUR,Refund,PayPal,Pending,3182,2023-02-06
3291,3578,USD,Purchase,Debit Card,Completed,10340,2022-10-16
3292,859,USD,Purchase,Credit Card,Pending,3325,2021-04-02
3293,1556,GBP,Purchase,PayPal,Refunded,2955,2024-05-15
3294,2643,EUR,Refund,PayPal,Refunded,4352,2021-08-22
3295,2446,USD,Refund,PayPal,Pending,6941,2020-04-01
3296,3178,EUR,Purchase,Credit Card,Refunded,6344,2020-03-23
3297,265,USD,Purchase,Debit Card,Completed,7439,2021-04-30
3298,2674,EUR,Refund,Debit Card,Completed,2877,2021-09-14
3299,219,GBP,Purchase,PayPal,Refunded,8908,2021-03-10
3300,1610,USD,Refund,PayPal,Completed,2609,2021-10-19
3301,1373,USD,Refund,PayPal,Completed,1500,2021-11-09
3302,4582,USD,Refund,PayPal,Completed,6779,2023-05-16
3303,1962,GBP,Purchase,Credit Card,Pending,330,2021-08-29
3304,2946,GBP,Refund,Debit Card,Pending,686,2022-10-07
3305,4108,GBP,Refund,PayPal,Refunded,34,2024-03-09
3306,1417,EUR,Purchase,PayPal,Completed,9260,2023-01-01
3307,3382,EUR,Refund,Debit Card,Refunded,8972,2022-09-28
3308,530,GBP,Purchase,PayPal,Pending,8595,2023-11-27
3309,3190,GBP,Purchase,Debit Card,Completed,5592,2022-11-03
3310,1366,USD,Refund,PayPal,Pending,10243,2021-09-08
3311,1035,USD,Refund,Credit Card,Completed,3471,2022-09-03
3312,620,USD,Purchase,PayPal,Completed,8596,2020-09-25
3313,1340,GBP,Refund,PayPal,Pending,4479,2022-02-24
3314,746,EUR,Purchase,Credit Card,Refunded,1161,2024-08-19
3315,672,USD,Refund,PayPal,Pending,8396,2020-12-11
3316,3706,GBP,Refund,Credit Card,Completed,5550,2021-08-22
3317,2457,GBP,Purchase,Debit Card,Refunded,8240,2024-04-26
3318,606,EUR,Purchase,Debit Card,Pending,9071,2020-02-07
3319,778,EUR,Purchase,Credit Card,Refunded,3441,2020-05-30
3320,1174,EUR,Purchase,Debit Card,Pending,8821,2024-02-07
3321,1686,EUR,Refund,Credit Card,Pending,8412,2021-12-25
3322,170,GBP,Purchase,Debit Card,Pending,4692,2021-12-30
3323,4156,GBP,Refund,Credit Card,Completed,8276,2021-12-18
3324,4563,GBP,Purchase,Credit Card,Completed,5797,2022-07-03
3325,82,EUR,Refund,PayPal,Completed,750,2020-07-15
3326,4993,GBP,Refund,Debit Card,Pending,3750,2022-04-11
3327,1573,USD,Purchase,PayPal,Refunded,586,2020-02-12
3328,822,USD,Refund,Debit Card,Completed,2710,2024-03-13
3329,4655,USD,Refund,PayPal,Refunded,708,2021-07-09
3330,1845,USD,Purchase,Credit Card,Pending,8633,2022-09-12
3331,1345,GBP,Refund,PayPal,Pending,10109,2024-05-03
3332,1760,EUR,Refund,PayPal,Completed,3637,2020-10-17
3333,655,EUR,Purchase,PayPal,Completed,10648,2023-04-01
3334,4638,EUR,Purchase,Credit Card,Completed,3073,2023-08-12
3335,1251,USD,Purchase,Credit Card,Pending,1332,2021-04-01
3336,3457,USD,Refund,Debit Card,Completed,5324,2022-05-05
3337,2682,EUR,Refund,Debit Card,Completed,8156,2021-02-28
3338,4147,EUR,Purchase,PayPal,Refunded,2925,2024-05-10
3339,4119,USD,Purchase,PayPal,Pending,5945,2021-06-04
3340,1638,GBP,Refund,Debit Card,Pending,4139,2021-10-10
3341,3039,EUR,Refund,Credit Card,Pending,343,2021-10-02
3342,3526,EUR,Purchase,PayPal,Completed,967,2020-12-08
3343,4701,USD,Purchase,PayPal,Pending,4993,2024-05-13
3344,3320,USD,Refund,Debit Card,Refunded,5507,2021-11-26
3345,3770,GBP,Purchase,Debit Card,Completed,8646,2022-09-26
3346,1573,USD,Purchase,Debit Card,Refunded,4595,2022-02-04
3347,4109,EUR,Purchase,PayPal,Refunded,3777,2021-12-10
3348,2731,USD,Refund,PayPal,Completed,8260,2020-06-13
